galaxy,variant,n_points,r_max_kpc,distance_mpc,rmse_DeltaX_absolute,rmse_DeltaX_shape,rmse_DeltaX_shape_inner,rmse_DeltaX_shape_outer,rmse_V_absolute,rmse_V_scaled,V_scale_alpha,median_DeltaX_obs,median_DeltaX_pred
NGC4157,MD_only,17,29.61,18.0,0.25243902613517555,0.1620656693524436,0.16008691289293434,0.09889426009578765,38.869122007979506,27.943758664740592,1.1764947046942225,0.9830079332344971,0.8722258222225617
NGC4157,MI_only,17,29.61,18.0,0.7081605313441659,0.6364185815523994,0.19908482825435148,0.6099721010661888,107.42732351963383,97.84103304776912,1.4054684575902832,0.9830079332344971,0.4339794203845599
NGC4157,DI_only,17,29.61,18.0,0.6918235245475739,0.5800155883763883,0.18516525045767193,0.5427149986602103,106.50909391083071,89.43205691601777,1.5729807259023931,0.9830079332344971,0.43178734388840256
NGC4183,full,23,21.02,18.0,1.0507707054387818,0.5214967929059937,0.5498769335260638,0.4469962013561956,71.37412785379904,35.28130019470754,2.7711358611625863,1.4027952580033567,0.4014516178840682
NGC4183,drop_M,23,21.02,18.0,0.9814349704857297,0.4489469706687632,0.2491331875426989,0.4553210750872298,67.94545870959053,31.195367538152038,2.584136879228214,1.4027952580033567,0.5059176138622665
NGC4183,drop_D,23,21.02,18.0,1.0355691206326247,0.5237288457045212,0.3388235229856996,0.5534965230609791,70.88738004894365,36.66758303877616,2.6902327339632635,1.4027952580033567,0.4491913388944302
NGC4183,drop_I,23,21.02,18.0,0.7292518611784539,0.3758511152986715,0.4993614718090562,0.11331374155172455,47.57276805096892,20.397245431589912,1.7374993786570432,1.4027952580033567,0.870461358948068
NGC4183,only_M,23,21.02,18.0,0.6897482292149264,0.2465648339795412,0.3096726096043154,0.1497257625536033,45.81653204080529,14.344011539547749,1.7403542434883854,1.4027952580033567,0.870461358948068
NGC4183,only_D,23,21.02,18.0,0.6322762915821196,0.1471055944263838,0.1708069706731685,0.11573585875963745,42.87162566506431,9.225288746887992,1.6862637669376135,1.4027952580033567,0.870461358948068
NGC4183,only_I,23,21.02,18.0,0.9710810466261054,0.6166974774650492,0.26927052587163547,0.562262997828826,67.67422768465744,39.45035396210966,2.358661423621924,1.4027952580033567,0.5530144808587927
NGC4183,MD_only,23,21.02,18.0,0.7292518611784539,0.3758511152986715,0.4993614718090562,0.11331374155172455,47.57276805096892,20.397245431589912,1.7374993786570432,1.4027952580033567,0.870461358948068
NGC4183,MI_only,23,21.02,18.0,1.0355691206326247,0.5237288457045212,0.3388235229856996,0.5534965230609791,70.88738004894365,36.66758303877616,2.6902327339632635,1.4027952580033567,0.4491913388944302
NGC4183,DI_only,23,21.02,18.0,0.9814349704857297,0.4489469706687632,0.2491331875426989,0.4553210750872298,67.94545870959053,31.195367538152038,2.584136879228214,1.4027952580033567,0.5059176138622665
NGC4214,full,14,5.63,2.87,1.4649971171382392,0.8803690414955203,0.591148807034666,0.6126017541263332,57.72314883757094,35.13458753506447,3.1635663652643253,1.7507387090515252,0.423243680639648
NGC4214,drop_M,14,5.63,2.87,1.4343099505456045,0.9006330414233364,0.43571869529109164,0.6141234058566739,56.47499591245266,36.78584282712633,2.8452050487272444,1.7507387090515252,0.44067180154654506
NGC4214,drop_D,14,5.63,2.87,1.4565362312047714,1.0496024543548466,0.5133692213289506,0.7580672090369374,56.685053573886265,41.69894406919874,2.5551348145954176,1.7507387090515252,0.407514752446965
NGC4214,drop_I,14,5.63,2.87,1.0531969203236775,0.45816240225527416,0.5673800797613563,0.15694642913166443,41.25368748381767,17.35663955429313,2.0343883047896285,1.7507387090515252,0.8726894311814859
NGC4214,only_M,14,5.63,2.87,1.0370971123501984,0.45478887498828185,0.4240163091636275,0.2077679345284854,39.93001579329279,19.153391586870928,1.9190633302915348,1.7507387090515252,0.8704613306982141
NGC4214,only_D,14,5.63,2.87,1.0099078426334194,0.34037189901496145,0.33763682496061703,0.15720108308453193,39.51943833049253,14.565981883316569,1.9804181941544237,1.7507387090515252,0.8700879452782826
NGC4214,only_I,14,5.63,2.87,1.4267658379179322,1.1094485570769437,0.4525044020927523,0.7590185345792777,55.623736624506165,43.56454054006987,2.270102325624586,1.7507387090515252,0.4445677354973459
NGC4214,MD_only,14,5.63,2.87,1.0531969203236775,0.45816240225527416,0.5673800797613563,0.15694642913166443,41.25368748381767,17.35663955429313,2.0343883047896285,1.7507387090515252,0.8726894311814859
NGC4214,MI_only,14,5.63,2.87,1.4565362312047714,1.0496024543548466,0.5133692213289506,0.7580672090369374,56.685053573886265,41.69894406919874,2.5551348145954176,1.7507387090515252,0.407514752446965
NGC4214,DI_only,14,5.63,2.87,1.4343099505456045,0.9006330414233364,0.43571869529109164,0.6141234058566739,56.47499591245266,36.78584282712633,2.8452050487272444,1.7507387090515252,0.44067180154654506
NGC4217,full,19,16.72,18.0,0.4032011116535199,0.29502500267427667,0.12901368646139352,0.29073268831094795,70.47304178835539,56.86786073496521,1.3440262355476418,0.8863775252602303,0.575427958114937
NGC4217,drop_M,19,16.72,18.0,0.4062837902061267,0.33938832136834746,0.17410061387788836,0.2907560223775148,71.56487282955591,64.70257077217694,1.2369095991514358,0.8863775252602303,0.582439265023262
NGC4217,drop_D,19,16.72,18.0,0.4450198564627457,0.39954320532006293,0.17835213423747034,0.3491358601940235,78.39971446326811,75.30871610065847,1.1637167189461737,0.8863775252602303,0.5961525751308944
NGC4217,drop_I,19,16.72,18.0,0.11309418383702885,0.09992141939284943,0.06211335552140858,0.04117873320674788,21.14203627545851,20.880295471597965,1.0197782765055845,0.8863775252602303,0.8727588402906462
NGC4217,only_M,19,16.72,18.0,0.17532624686873108,0.17372155878705164,0.09057656121328123,0.06366140442021363,36.596658100714116,35.797911168142846,0.9568215630855906,0.8863775252602303,0.870461358948068
NGC4217,only_D,19,16.72,18.0,0.1395958788039325,0.13794363514477256,0.08849990441794177,0.04106441097899106,28.13641241711437,27.831622164445974,0.9762817885169799,0.8863775252602303,0.870461358948068
NGC4217,only_I,19,16.72,18.0,0.47146574781836653,0.45799141196867965,0.25221754266449414,0.349120714458725,84.20742761650845,83.88155306933857,1.051731746228924,0.8863775252602303,0.618214342099879
NGC4217,MD_only,19,16.72,18.0,0.11309418383702885,0.09992141939284943,0.06211335552140858,0.04117873320674788,21.14203627545851,20.880295471597965,1.0197782765055845,0.8863775252602303,0.8727588402906462
NGC4217,MI_only,19,16.72,18.0,0.4450198564627457,0.39954320532006293,0.17835213423747034,0.3491358601940235,78.39971446326811,75.30871610065847,1.1637167189461737,0.8863775252602303,0.5961525751308944
NGC4217,DI_only,19,16.72,18.0,0.4062837902061267,0.33938832136834746,0.17410061387788836,0.2907560223775148,71.56487282955591,64.70257077217694,1.2369095991514358,0.8863775252602303,0.582439265023262
NGC4389,full,6,5.32,18.0,0.22032218110582658,0.05835502633789284,0.04034923596102748,0.06824804992599318,30.83601097105242,7.817787499310857,0.7225707245150886,0.5518527083088045,0.8225509547170289
NGC4389,drop_M,6,5.32,18.0,0.27990452605305766,0.11211972033096569,0.0575421567729475,0.07682466124298298,33.74536608920452,13.410765413501188,0.7129770421603228,0.5518527083088045,0.8243317352525574
NGC4389,drop_D,6,5.32,18.0,0.24395072819535732,0.08375867096573407,0.02149097218362834,0.08004554713456126,31.560979908018663,10.950255105654142,0.7231279625866617,0.5518527083088045,0.8247996955080255
NGC4389,drop_I,6,5.32,18.0,0.26274438490304663,0.05620577238248007,0.04623402580495367,0.06421549027026097,37.21075381395045,7.343903127315116,0.6806100640024422,0.5518527083088045,0.8651325183932206
NGC4389,only_M,6,5.32,18.0,0.27865638474793075,0.0702269848769853,0.012056413294287787,0.07472131654228936,37.13330668359101,9.38510760817751,0.6832973258475916,0.5518527083088045,0.8671504341047469
NGC4389,only_D,6,5.32,18.0,0.3097581890208349,0.0955707946697385,0.05018447889609001,0.07140344981371975,38.84633768427103,11.434774408532727,0.6753789299353367,0.5518527083088045,0.8691268602334192
NGC4389,only_I,6,5.32,18.0,0.33402727394517945,0.16329056068825978,0.09244273542199252,0.09263809625564835,37.27200851102929,19.109668666923437,0.7028950216736568,0.5518527083088045,0.8282204009726968
NGC4389,MD_only,6,5.32,18.0,0.26274438490304663,0.05620577238248007,0.04623402580495367,0.06421549027026097,37.21075381395045,7.343903127315116,0.6806100640024422,0.5518527083088045,0.8651325183932206
NGC4389,MI_only,6,5.32,18.0,0.24395072819535732,0.08375867096573407,0.02149097218362834,0.08004554713456126,31.560979908018663,10.950255105654142,0.7231279625866617,0.5518527083088045,0.8247996955080255
NGC4389,DI_only,6,5.32,18.0,0.27990452605305766,0.11211972033096569,0.0575421567729475,0.07682466124298298,33.74536608920452,13.410765413501188,0.7129770421603228,0.5518527083088045,0.8243317352525574
NGC4559,full,32,20.97,9.0,0.8209069579328286,0.38576028286567404,0.18869728073686437,0.2489215935785615,76.10123469892439,35.93612490391189,2.715920248194318,1.166062811936749,0.3713579721788619
NGC4559,drop_M,32,20.97,9.0,0.7977889432386641,0.4909365905659448,0.14589445990482575,0.280897978707783,73.91463355454628,44.400502020817584,2.3481997062145,1.166062811936749,0.4159569295558764
NGC4559,drop_D,32,20.97,9.0,0.8164624496838238,0.5352564355026618,0.1295878313805064,0.33306905784955204,75.08779594178917,49.02946303309809,2.294573678618991,1.166062811936749,0.383305605730742
NGC4559,drop_I,32,20.97,9.0,0.3903310032595313,0.18201707142499773,0.2472704543546973,0.03633993734816585,35.08325720907919,14.862371317996331,1.400634932774668,1.166062811936749,0.8703938726613184
NGC4559,only_M,32,20.97,9.0,0.37002132491244283,0.1602961189532998,0.1274279796047619,0.06255255806856791,33.11138397287731,15.461605869984686,1.3582001261453727,1.166062811936749,0.8704595272185152
NGC4559,only_D,32,20.97,9.0,0.34408197950853564,0.11443205744339828,0.0680232511738084,0.04460431249072872,31.33776287846537,11.482642276372886,1.3541008601396032,1.166062811936749,0.870399017728277
NGC4559,only_I,32,20.97,9.0,0.8059292675345308,0.6699922734797826,0.2750056833721994,0.36695537294396946,73.89619758915968,58.998636025634106,1.8756392912590907,1.166062811936749,0.433807634903397
NGC4559,MD_only,32,20.97,9.0,0.3903310032595313,0.18201707142499773,0.2472704543546973,0.03633993734816585,35.08325720907919,14.862371317996331,1.400634932774668,1.166062811936749,0.8703938726613184
NGC4559,MI_only,32,20.97,9.0,0.8164624496838238,0.5352564355026618,0.1295878313805064,0.33306905784955204,75.08779594178917,49.02946303309809,2.294573678618991,1.166062811936749,0.383305605730742
NGC4559,DI_only,32,20.97,9.0,0.7977889432386641,0.4909365905659448,0.14589445990482575,0.280897978707783,73.91463355454628,44.400502020817584,2.3481997062145,1.166062811936749,0.4159569295558764
NGC5005,full,18,11.47,16.9,0.39790165712716213,0.2126452024941573,0.24498574268480708,0.17025871946794455,120.04991688055793,63.28567187614845,1.7148767032163807,0.8222555795259072,0.46772949123299656
NGC5005,drop_M,18,11.47,16.9,0.3858284354019603,0.25940368218962767,0.21059912094468441,0.17382373481180913,117.45272508952131,80.52617098620313,1.5548715888601565,0.8222555795259072,0.4957567153796032
NGC5005,drop_D,18,11.47,16.9,0.39810003054408355,0.2683018452487013,0.21624842632422278,0.1720098445968613,120.59339584491161,82.96487908295303,1.5786612848503123,0.8222555795259072,0.46553764993736024
NGC5005,drop_I,18,11.47,16.9,0.19405026891564864,0.19172323730936638,0.24274230999360571,0.016754773071820526,53.83644296456349,53.0470206389932,0.9641638209082297,0.8222555795259072,0.8700550064096115
NGC5005,only_M,18,11.47,16.9,0.09845543488715046,0.09685506925439157,0.12951635807823478,0.029012784108541516,26.54089236156335,25.60539842742666,0.9729757279242573,0.8222555795259072,0.8703070843525169
NGC5005,only_D,18,11.47,16.9,0.08567971080061743,0.08185406877753634,0.10684514712814684,0.020049848093336813,23.600863631868485,21.818757781398006,0.9655056985075908,0.8222555795259072,0.8702636284701346
NGC5005,only_I,18,11.47,16.9,0.4180896644510671,0.3759014260646668,0.23801536762137168,0.20061872378192247,126.76623146693322,113.81685401812793,1.3285677719003675,0.8222555795259072,0.38746677628471077
NGC5005,MD_only,18,11.47,16.9,0.19405026891564864,0.19172323730936638,0.24274230999360571,0.016754773071820526,53.83644296456349,53.0470206389932,0.9641638209082297,0.8222555795259072,0.8700550064096115
NGC5005,MI_only,18,11.47,16.9,0.39810003054408355,0.2683018452487013,0.21624842632422278,0.1720098445968613,120.59339584491161,82.96487908295303,1.5786612848503123,0.8222555795259072,0.46553764993736024
NGC5005,DI_only,18,11.47,16.9,0.3858284354019603,0.25940368218962767,0.21059912094468441,0.17382373481180913,117.45272508952131,80.52617098620313,1.5548715888601565,0.8222555795259072,0.4957567153796032
NGC5033,full,22,44.59,15.7,1.0754798163286208,0.7805957551247115,0.4515019630701111,0.5590240893874319,162.79935238457205,123.4234144989354,2.6075872959068898,1.3352448054920034,0.2301641007188303
NGC5033,drop_M,22,44.59,15.7,1.0673603454012017,0.8469750045657427,0.4832599211828072,0.5526556050116974,158.0426554597047,131.5497628673713,2.1160403772298597,1.3352448054920034,0.2567397950416238
NGC5033,drop_D,22,44.59,15.7,1.0700453166970019,0.9579387647469936,0.5344240312225493,0.6506227175554571,154.6641629001096,144.11613302525916,1.5661622370200787,1.3352448054920034,0.25509562898407484
NGC5033,drop_I,22,44.59,15.7,0.48873451179807637,0.13300699036357,0.14670791463974503,0.06908072283551453,79.83918783925762,32.31526245552148,1.5353314218461473,1.3352448054920034,0.8701121202830908
NGC5033,only_M,22,44.59,15.7,0.49107092777704364,0.24962543564627176,0.15708523225774135,0.10637896812870744,68.5506762292167,47.204778192716795,1.3169574148484295,1.3352448054920034,0.8703638585892091
NGC5033,only_D,22,44.59,15.7,0.47396584484443705,0.13412691488216125,0.0903534171426686,0.06734269183109685,71.19401125069614,26.052314726320862,1.460113961263901,1.3352448054920034,0.8702538530539119
NGC5033,only_I,22,44.59,15.7,1.068967419216721,1.0014813230002146,0.5727206860554295,0.644727899033386,154.08300289568427,150.38316446049885,1.2901582837444676,1.3352448054920034,0.2468770876726665
NGC5033,MD_only,22,44.59,15.7,0.48873451179807637,0.13300699036357,0.14670791463974503,0.06908072283551453,79.83918783925762,32.31526245552148,1.5353314218461473,1.3352448054920034,0.8701121202830908
NGC5033,MI_only,22,44.59,15.7,1.0700453166970019,0.9579387647469936,0.5344240312225493,0.6506227175554571,154.6641629001096,144.11613302525916,1.5661622370200787,1.3352448054920034,0.25509562898407484
NGC5033,DI_only,22,44.59,15.7,1.0673603454012017,0.8469750045657427,0.4832599211828072,0.5526556050116974,158.0426554597047,131.5497628673713,2.1160403772298597,1.3352448054920034,0.2567397950416238
NGC5055,full,28,54.59,9.9,0.9037413433196274,0.7797199166375853,0.29106744866292267,0.8871549203442105,147.96475371160912,116.84519739018539,2.605825825733104,0.9232722830864033,0.1786233371668733
NGC5055,drop_M,28,54.59,9.9,0.8858399127691812,0.8134380850432598,0.2907753820721462,0.8845754264264037,140.78490461703652,122.31350544250313,1.953794413496278,0.9232722830864033,0.18598864004788507
NGC5055,drop_D,28,54.59,9.9,0.8879352742741647,0.843402198307813,0.28431655401095707,0.9382263812974901,138.4032769825061,126.47516815437065,1.6778773860681955,0.9232722830864033,0.16828038833563003
NGC5055,drop_I,28,54.59,9.9,0.2725226234531575,0.17705419408634634,0.20385763226183803,0.11218657414797119,47.53304103200896,37.60657567858503,1.1873710087431424,0.9232722830864033,0.8765076534145199
NGC5055,only_M,28,54.59,9.9,0.2984883523997913,0.23454031007178872,0.08546628871700207,0.1640414232613041,41.94986855518335,40.20096348749355,1.0698145282593268,0.9232722830864033,0.8704613509011779
NGC5055,only_D,28,54.59,9.9,0.23200611279347316,0.14790031350003402,0.07414627603750686,0.11111210230767944,32.59928567969783,26.52972382303823,1.113304502554134,0.9232722830864033,0.8698780545530687
NGC5055,only_I,28,54.59,9.9,0.8822816799804174,0.8720438787849661,0.3331889140974987,0.935199434545608,135.54123960231425,133.0053284018057,1.2443368711720206,0.9232722830864033,0.16398341200467229
NGC5055,MD_only,28,54.59,9.9,0.2725226234531575,0.17705419408634634,0.20385763226183803,0.11218657414797119,47.53304103200896,37.60657567858503,1.1873710087431424,0.9232722830864033,0.8765076534145199
NGC5055,MI_only,28,54.59,9.9,0.8879352742741647,0.843402198307813,0.28431655401095707,0.9382263812974901,138.4032769825061,126.47516815437065,1.6778773860681955,0.9232722830864033,0.16828038833563003
NGC5055,DI_only,28,54.59,9.9,0.8858399127691812,0.8134380850432598,0.2907753820721462,0.8845754264264037,140.78490461703652,122.31350544250313,1.953794413496278,0.9232722830864033,0.18598864004788507
NGC5371,full,19,46.24,39.7,0.6132956757922859,0.4270753041120606,0.27320836065331267,0.5351255096783544,141.21763514550267,91.07547489257809,2.145611043094224,0.8833381896545248,0.3448874833378892
NGC5371,drop_M,19,46.24,39.7,0.5475868780685713,0.3833450617958707,0.13010342882910517,0.532304135347509,124.31360215277279,76.42808367761477,1.8907591980076042,0.8833381896545248,0.41529145641061954
NGC5371,drop_D,19,46.24,39.7,0.5738392545572665,0.3980553495514333,0.12856308069062272,0.5543788764881523,130.2434200092492,80.38175948164248,1.9840860677216752,0.8833381896545248,0.42744805941608915
NGC5371,drop_I,19,46.24,39.7,0.30207191759259544,0.2929953530838678,0.37407991911153327,0.07978586323172,72.15557090984154,70.74486020711649,1.072472195582576,0.8833381896545248,0.8803368299363901
NGC5371,only_M,19,46.24,39.7,0.19573464526865592,0.173714054643242,0.21245557605348747,0.10363765425865387,45.61590319386312,42.67877454780059,1.079938916371116,0.8833381896545248,0.870461358948068
NGC5371,only_D,19,46.24,39.7,0.1572312097093306,0.14561813173802013,0.17552549301207965,0.07301388916604154,37.19578131952161,35.65471669305754,1.050886554547911,0.8833381896545248,0.870461358948068
NGC5371,only_I,19,46.24,39.7,0.5288626979373104,0.4582554561651476,0.19744049370826391,0.5507439154090861,118.27183385124103,95.86096198744565,1.530299596831624,0.8833381896545248,0.4641937280703923
NGC5371,MD_only,19,46.24,39.7,0.30207191759259544,0.2929953530838678,0.37407991911153327,0.07978586323172,72.15557090984154,70.74486020711649,1.072472195582576,0.8833381896545248,0.8803368299363901
NGC5371,MI_only,19,46.24,39.7,0.5738392545572665,0.3980553495514333,0.12856308069062272,0.5543788764881523,130.2434200092492,80.38175948164248,1.9840860677216752,0.8833381896545248,0.42744805941608915
NGC5371,DI_only,19,46.24,39.7,0.5475868780685713,0.3833450617958707,0.13010342882910517,0.532304135347509,124.31360215277279,76.42808367761477,1.8907591980076042,0.8833381896545248,0.41529145641061954
NGC5585,full,24,10.96,7.06,1.170439007390624,0.8866124378824296,0.3836254969513574,1.1880252466833876,59.626003328737475,43.551796822292744,4.810890182050642,1.1901917828115742,0.1983165937451454
NGC5585,drop_M,24,10.96,7.06,1.1396913638181285,0.9899491020744038,0.3301597533026578,1.1943560649707174,59.37809174914213,49.64844771671073,3.50899072604119,1.1901917828115742,0.2501527074695712
NGC5585,drop_D,24,10.96,7.06,1.1594540010535204,0.9571939219245856,0.345197228692895,1.1997284760099751,59.81220654066286,47.819062095732974,4.113462905867485,1.1901917828115742,0.2263130236972137
NGC5585,drop_I,24,10.96,7.06,0.5443679021927427,0.30488644049108576,0.41267815571726457,0.12482154343011713,24.696749319838233,9.605395786757546,1.517826303741463,1.1901917828115742,0.868303339078534
NGC5585,only_M,24,10.96,7.06,0.5561873323775631,0.2906226727641452,0.3044313825098394,0.19220307590604885,26.721272720601632,11.989687325326264,1.5629151726671209,1.1901917828115742,0.8694431768296643
NGC5585,only_D,24,10.96,7.06,0.5106782107303635,0.24720383256812029,0.18969740658547657,0.16285899146929372,25.55065445371918,11.774010836327061,1.5193139952749288,1.1901917828115742,0.8696153002163605
NGC5585,only_I,24,10.96,7.06,1.1280054960731403,1.0869773062472048,0.38356038810114845,1.2143936131090491,59.500232326507394,55.36353416520005,2.312802078105261,1.1901917828115742,0.22699989692902767
NGC5585,MD_only,24,10.96,7.06,0.5443679021927427,0.30488644049108576,0.41267815571726457,0.12482154343011713,24.696749319838233,9.605395786757546,1.517826303741463,1.1901917828115742,0.868303339078534
NGC5585,MI_only,24,10.96,7.06,1.1594540010535204,0.9571939219245856,0.345197228692895,1.1997284760099751,59.81220654066286,47.819062095732974,4.113462905867485,1.1901917828115742,0.2263130236972137
NGC5585,DI_only,24,10.96,7.06,1.1396913638181285,0.9899491020744038,0.3301597533026578,1.1943560649707174,59.37809174914213,49.64844771671073,3.50899072604119,1.1901917828115742,0.2501527074695712
NGC5907,full,19,50.33,17.3,0.8327744555001894,0.43593514129690353,0.31080391938716956,0.33539860980414704,142.60249061966763,77.09315365093991,2.364523066154228,1.202724089818346,0.45361577613443915
NGC5907,drop_M,19,50.33,17.3,0.8123644329573667,0.48189488726291096,0.29963662818262504,0.33501540239598826,137.74761506655452,83.97811330405642,2.137223895168373,1.202724089818346,0.4662947848853117
NGC5907,drop_D,19,50.33,17.3,0.8274843366871701,0.5608930649015553,0.3106349760127487,0.4157294875885291,138.4500707244797,95.29449400191933,2.0067649233232014,1.202724089818346,0.45845968984018165
NGC5907,drop_I,19,50.33,17.3,0.43632003915165885,0.19031929007457307,0.24751408304900635,0.08666855783804997,76.87042937662828,35.13190238297736,1.4541621665712343,1.202724089818346,0.870461358948068
NGC5907,only_M,19,50.33,17.3,0.41141926920062016,0.16119669831631792,0.13804260713580682,0.11365934367722874,68.636052009219,28.58743526211406,1.396260225970054,1.202724089818346,0.870461358948068
NGC5907,only_D,19,50.33,17.3,0.3972480051863809,0.11667967643491609,0.11943328838436637,0.0862854498615176,68.15506004618342,20.857550029787603,1.416325066632322,1.202724089818346,0.870461358948068
NGC5907,only_I,19,50.33,17.3,0.8151813241038737,0.6133025468169783,0.3408883465266752,0.41561389159057327,135.43052448923336,103.1620198121116,1.8085920572380845,1.202724089818346,0.45330932816056574
NGC5907,MD_only,19,50.33,17.3,0.43632003915165885,0.19031929007457307,0.24751408304900635,0.08666855783804997,76.87042937662828,35.13190238297736,1.4541621665712343,1.202724089818346,0.870461358948068
NGC5907,MI_only,19,50.33,17.3,0.8274843366871701,0.5608930649015553,0.3106349760127487,0.4157294875885291,138.4500707244797,95.29449400191933,2.0067649233232014,1.202724089818346,0.45845968984018165
NGC5907,DI_only,19,50.33,17.3,0.8123644329573667,0.48189488726291096,0.29963662818262504,0.33501540239598826,137.74761506655452,83.97811330405642,2.137223895168373,1.202724089818346,0.4662947848853117
NGC5985,full,33,34.72,39.7,0.913411708923673,0.4140737361200081,0.4575818805499733,0.3058603390909016,182.68779727119866,80.31569345633343,2.4845862316930294,1.3804891868485107,0.49803772081180603
NGC5985,drop_M,33,34.72,39.7,0.8575533353846734,0.3178091469483685,0.29229756098108506,0.3405273585007719,174.69226375966753,65.03076371793382,2.391839233097931,1.3804891868485107,0.5729740216380673
NGC5985,drop_D,33,34.72,39.7,0.8926331015673054,0.3559949690983517,0.33823693685794826,0.3739399407811442,180.63015172501557,72.58406530751994,2.485430690873919,1.3804891868485107,0.5554921081324097
NGC5985,drop_I,33,34.72,39.7,0.6405115163387127,0.3598328774960747,0.41317964537379254,0.024849077618115906,122.87245957248939,63.32768961013589,1.6061104210505852,1.3804891868485107,0.870461358948068
NGC5985,only_M,33,34.72,39.7,0.5932460845491568,0.22696057499138805,0.2556673957847383,0.05567828710014887,116.13669417566113,40.84048301733005,1.6231456869620624,1.3804891868485107,0.870461358948068
NGC5985,only_D,33,34.72,39.7,0.5557350500624941,0.1698842743264493,0.17394724441662432,0.03935693747483265,109.98427347813971,31.171941809241037,1.5894437710238354,1.3804891868485107,0.870461358948068
NGC5985,only_I,33,34.72,39.7,0.8430349341706368,0.3886312902094749,0.27901168174677526,0.41236107870252314,173.57108229122719,77.56631722882585,2.292597810495248,1.3804891868485107,0.5891163230920183
NGC5985,MD_only,33,34.72,39.7,0.6405115163387127,0.3598328774960747,0.41317964537379254,0.024849077618115906,122.87245957248939,63.32768961013589,1.6061104210505852,1.3804891868485107,0.870461358948068
NGC5985,MI_only,33,34.72,39.7,0.8926331015673054,0.3559949690983517,0.33823693685794826,0.3739399407811442,180.63015172501557,72.58406530751994,2.485430690873919,1.3804891868485107,0.5554921081324097
NGC5985,DI_only,33,34.72,39.7,0.8575533353846734,0.3178091469483685,0.29229756098108506,0.3405273585007719,174.69226375966753,65.03076371793382,2.391839233097931,1.3804891868485107,0.5729740216380673
NGC6015,full,44,29.23,17.0,1.2130499646646455,0.8836329205893692,0.5518850493281516,0.7043101927308617,122.920562869474,89.26653509937086,3.7559337095556127,1.2099211501594065,0.16458941428164803
NGC6015,drop_M,44,29.23,17.0,1.170985669337555,0.9166529947715166,0.34660421502915095,0.7070140991055351,118.56377736406557,90.4922430093866,3.037407042959475,1.2099211501594065,0.21598039219028053
NGC6015,drop_D,44,29.23,17.0,1.1917857378742505,0.9789869148941884,0.4070433615668883,0.83380065451872,119.50823046101546,96.82955250260905,2.8034016792096335,1.2099211501594065,0.18866541274070234
NGC6015,drop_I,44,29.23,17.0,0.6592906050236204,0.3535470650772436,0.47587217039914825,0.15124907334536866,64.36281075936729,32.48772968075601,1.6424674254979788,1.2099211501594065,0.8703372047011815
NGC6015,only_M,44,29.23,17.0,0.6298198868883937,0.29592889220151064,0.3066076038852618,0.20097634480252408,59.73018620444741,29.994121786202488,1.568003693796046,1.2099211501594065,0.8704381469828031
NGC6015,only_D,44,29.23,17.0,0.576403515749467,0.1976687192369048,0.1944659586380189,0.15136586868607577,56.15755446842914,21.267693416566377,1.5638581589890561,1.2099211501594065,0.870374359211441
NGC6015,only_I,44,29.23,17.0,1.1463294651485483,1.0472986556970512,0.3699427273669801,0.8371991374731075,114.80362343102065,100.09077305004797,2.1321477579818144,1.2099211501594065,0.2090103472701344
NGC6015,MD_only,44,29.23,17.0,0.6592906050236204,0.3535470650772436,0.47587217039914825,0.15124907334536866,64.36281075936729,32.48772968075601,1.6424674254979788,1.2099211501594065,0.8703372047011815
NGC6015,MI_only,44,29.23,17.0,1.1917857378742505,0.9789869148941884,0.4070433615668883,0.83380065451872,119.50823046101546,96.82955250260905,2.8034016792096335,1.2099211501594065,0.18866541274070234
NGC6015,DI_only,44,29.23,17.0,1.170985669337555,0.9166529947715166,0.34660421502915095,0.7070140991055351,118.56377736406557,90.4922430093866,3.037407042959475,1.2099211501594065,0.21598039219028053
NGC6195,full,23,36.43,127.8,0.3865390111456944,0.25128989776555793,0.26446392913808164,0.17847029124004138,107.25163077275813,71.34046613643825,1.5239356071240109,0.8491983719316956,0.5176571145374816
NGC6195,drop_M,23,36.43,127.8,0.36322988293345937,0.228576288724111,0.24158812532006016,0.21061180616714972,100.18430383014879,64.78232612794172,1.482386376278902,0.8491983719316956,0.5819488825304672
NGC6195,drop_D,23,36.43,127.8,0.37719741184017236,0.24537645359614998,0.24208299322269713,0.2456807636873094,102.97435387808945,68.29190632270901,1.4915996044410753,0.8491983719316956,0.5694078129213888
NGC6195,drop_I,23,36.43,127.8,0.1925191278305986,0.19212714457090133,0.2318048915297092,0.04345577546796731,51.90377147067161,51.82649669680372,1.0120370910913679,0.8491983719316956,0.870461358948068
NGC6195,only_M,23,36.43,127.8,0.10029903956069902,0.09763256101099817,0.10941281779627979,0.07341973683171552,26.495624435588603,26.169456376894153,1.0174098415407988,0.8491983719316956,0.870461358948068
NGC6195,only_D,23,36.43,127.8,0.08567342902690381,0.08405620851242902,0.09505250352958883,0.05309855454146635,23.12544557128729,22.927186844610112,1.0126158483910221,0.8491983719316956,0.870461358948068
NGC6195,only_I,23,36.43,127.8,0.38850341023014756,0.3246522371356086,0.2784469054318509,0.2885510158239141,104.99689618910872,87.16409254959557,1.3464871668169802,0.8491983719316956,0.5610836359729033
